,logFC,logCPM,F,PValue,FDR
ENSG00000166598,0.1311711219044719,9.624446435488947,11.479969646012293,0.001258918800181368,0.0024330532730035825
ENSG00000135046,0.1547136586114757,11.305332586702367,11.424600855783332,0.0012906667664995175,0.002489330810336137
ENSG00000164543,-0.3440873657182511,5.688113275984226,11.36298098955944,0.0013269835604175196,0.0025541736416979494
ENSG00000088986,0.13558799044824635,9.627174847099235,11.253705440739232,0.0013940340087945772,0.002677789465169299
ENSG00000089157,0.15495846156423684,10.70115548054463,11.083115374594694,0.0015058652462082796,0.002886749773601702
ENSG00000135549,0.4670243760995863,4.511895200654597,11.060848583903237,0.0015211389609690485,0.002910138577853917
ENSG00000110492,0.4437870633229069,4.709441144113702,11.041550569004634,0.0015345071170913217,0.0029297948384787937
ENSG00000143153,-0.2595338455356707,7.460599834856755,10.972396603875005,0.001583427837228307,0.0030171150137931722
ENSG00000112306,-0.13134333267553253,12.25404187129385,10.967455642454878,0.001586984929067474,0.003017820738608229
ENSG00000124107,-0.33137132339000414,5.029537427668389,12.110558193539017,0.0015953879829334796,0.003027720280236483
ENSG00000277632,-0.3987025493333933,8.009059447686221,10.854096729432985,0.0016709281698668171,0.0031647379537277517
ENSG00000160593,0.19144530575400628,7.293579708026721,11.735674719255504,0.0016947388899622418,0.0032034286003877104
ENSG00000166147,0.5399940233708882,3.0625784788535255,10.808330868589929,0.0017061206305576874,0.003218518400673566
ENSG00000122861,0.2633756901704445,5.882097071586877,10.788216498420628,0.001721832045393631,0.003241699695800733
ENSG00000152402,0.3160030856049131,3.6858722645991717,10.875070326307334,0.0017810960485334067,0.0033466229324625716
ENSG00000229341,0.23523400791628932,5.135565451572676,10.77952020013784,0.0017881395504869156,0.003353204265962592
ENSG00000146374,-0.655476882921093,3.784283696847576,10.692590815463415,0.0018129874157263167,0.0033930811910925338
ENSG00000125347,0.2514908119787892,6.807333214017569,10.662960128127867,0.0018231332493005776,0.0034053396195022623
ENSG00000115165,-0.16469639325095614,7.9998884658719245,10.629245459267546,0.0018514501627316222,0.00344948955215643
ENSG00000140416,-0.33540166018731965,4.6089759696598005,10.626171070441039,0.0018540551024790104,0.00344948955215643
ENSG00000101443,-0.3551987130417514,3.9015506061421243,10.618182680023072,0.0018608416116296734,0.0034553274631633347
ENSG00000121933,-0.37787713114571236,4.123466937083907,10.573671858248158,0.0018991338778434194,0.003519529906688294
ENSG00000164265,-0.503674732292775,5.511767519229884,10.467232995724121,0.001994079372634109,0.0036882679021181665
ENSG00000171345,-0.4869678603569807,3.259007286643181,10.46044984461589,0.0020002958023711925,0.003692553849601402
ENSG00000125740,-0.22382682312527546,8.309957099906677,10.454337823748226,0.002005914523033556,0.003695721893604625
ENSG00000158050,-0.3588503430895293,6.5011713316911575,10.249539289304435,0.0022040482696656107,0.004052880992957929
ENSG00000125730,-0.3154875020492933,5.789280739520927,10.084349570585978,0.002378736792340867,0.0043656274076488396
ENSG00000064886,-0.4700098174611938,2.9137054068292385,10.03534954327613,0.0024332942680398437,0.004457117353643582
ENSG00000275302,-0.3891679910530014,8.14751174384059,9.931154653965152,0.002553703406423661,0.004659685011817542
ENSG00000205364,-0.5624163804867638,4.66599577358108,9.931137371711886,0.0025537238871523806,0.004659685011817542
ENSG00000156234,-0.31185161176280335,4.554653006672438,9.954681823648956,0.0025625504492652767,0.004666798606642725
ENSG00000213741,-0.12829209768429886,11.877735327993207,9.793733970126945,0.0027221181373549477,0.0049478807602209894
ENSG00000136167,-0.15073257636752024,9.483182920586186,9.771333118351293,0.002750654806341641,0.004990172608439721
ENSG00000183722,0.41209232400777535,3.968809722270712,9.739626092160172,0.0027915830424480627,0.00505474023173674
ENSG00000147604,-0.12018810068286818,11.244249893730863,9.637345556435823,0.0029280098683247967,0.005291651422335081
ENSG00000115268,-0.12310239377784002,11.811013742032086,9.567359141083903,0.0030253700164806457,0.0054571912487755645
ENSG00000164056,-0.2974435435002599,5.87393416638686,9.534234091914202,0.0030726274329710593,0.005531897678752078
ENSG00000072818,-0.3917997689565173,3.9011834721509553,9.491145723580953,0.0031352583969333284,0.005633946303407708
ENSG00000144824,-0.7320343434679082,3.2184208394718152,9.43090798669525,0.0032460094984696625,0.005821914763353731
ENSG00000168899,-0.23893208579050815,6.4350700431503265,9.408199403784526,0.003259618424072925,0.005835271545552098
ENSG00000125968,0.49555835617316657,3.3986316542029797,9.36735248134391,0.0033227478797931377,0.0059370608342718895
ENSG00000096384,-0.19407415650088847,9.663516657608886,9.284707476483037,0.003454426086999808,0.006160718464009073
ENSG00000168878,-0.3566498100175443,5.638555664259114,9.271734092819207,0.0034755879975534136,0.006186807958050908
ENSG00000198804,-0.12186762350100239,14.896520107268396,9.263551671659146,0.003489004803604139,0.006199038553495534
ENSG00000211679,-0.5835213699505707,4.333167970688589,9.265386169032883,0.0035308096033150743,0.006261566843332163
ENSG00000118515,-0.24607002703415803,9.359579022734275,9.206383723875183,0.003584270976833839,0.0063444946075918605
ENSG00000184588,-0.18192376217231104,8.138415203468279,9.157304993615178,0.003668231422727536,0.006480998427841374
ENSG00000086300,0.13328385849249502,9.328189985611411,9.120996835648496,0.0037316699036792607,0.006580803349691359
ENSG00000069493,0.32105966718670975,4.457180235992975,9.112202784338663,0.0037472073840824228,0.006595920804323521
ENSG00000152518,-0.15320278948630361,9.027835145772453,9.034521362618952,0.003887437431886087,0.006830061684593923
ENSG00000039139,-0.6147439289802642,3.6842310517013837,9.006565740714738,0.003962947674430407,0.006949836014232585
ENSG00000138080,0.4390650999728631,3.2434388029926997,8.864700117479948,0.004213507106912617,0.007375584529105819
ENSG00000147526,0.13676517692200021,7.601873700591184,8.824028442726338,0.004295777880458763,0.007505722606631824
ENSG00000234883,-0.25553099891232933,6.462175177973335,8.791707903529275,0.004362356870221686,0.007608014652117748
ENSG00000108688,-0.6284795997761929,6.050397130127638,8.724148896554986,0.0045050462675476745,0.007842424292955235
ENSG00000168484,-0.36225643213510095,6.614392486275596,8.643601746639462,0.004681592226718055,0.008134803373765133
ENSG00000172757,0.09744444278467407,11.356371997726118,8.562709524311837,0.004866216551297425,0.008440122846297915
ENSG00000102738,0.27364805735556497,4.9017751530688685,8.467702894401034,0.0050928579880194285,0.008810309974390876
ENSG00000105193,-0.12127371847694646,11.499657087811416,8.465493934477433,0.005098257514219853,0.008810309974390876
ENSG00000100906,-0.16793500605013456,10.023316672375083,8.458250906097085,0.005116004397866447,0.008824874617084744
ENSG00000131016,-0.47962852721963434,4.67746828937682,8.461577430180839,0.005135575553084103,0.008828627156455715
ENSG00000164949,0.4496132005598223,6.085863114295992,8.44978683555011,0.005136825304336958,0.008828627156455715
ENSG00000164047,-0.43934717103511417,4.92604640775094,8.4062897023068,0.005245237203143738,0.0089952324436941
ENSG00000154099,-0.46388336510922823,3.4512442902412013,8.403306582999607,0.005252759811365192,0.0089952324436941
ENSG00000121552,0.16466309563901768,8.658500225007035,8.38320177217237,0.005303755043454688,0.009066166112186986
ENSG00000165507,-0.4475295235693292,3.224644773508519,8.339802069881395,0.005415617945662708,0.009240703053229882
ENSG00000278229,-0.12439730235531923,11.09589709241241,8.31282155504222,0.005486407207411933,0.009320548665319492
ENSG00000164825,-0.35032130007449,6.6263773753144,8.311947218315956,0.005488717415682448,0.009320548665319492
ENSG00000124766,0.20180373583976985,6.771288972930393,8.310728632435941,0.005491938917896807,0.009320548665319492
ENSG00000261371,0.16059085547021018,8.452349994183473,8.239989133420064,0.005682395623718515,0.009626527112095589
ENSG00000135905,-0.2141311015862847,8.366808995801337,8.188953648471472,0.005824103717398834,0.009848975393529814
ENSG00000164120,0.21289122010220013,8.287308188287675,8.052703584402149,0.006220921055313128,0.010501269588915388
ENSG00000106366,-0.37457153089021206,6.5030643452147565,7.976534754126891,0.006455051718974659,0.0108729687743805
ENSG00000134321,-0.40392888376782204,3.599897954394832,7.9736568606734295,0.0064640775290139615,0.0108729687743805
ENSG00000277443,-0.2478298497603623,7.374491524458962,7.870759923546769,0.0067956689402549845,0.011410458309257925
ENSG00000182621,-0.36720478504589144,5.28501648168179,7.830027474341452,0.006964940726071303,0.011673980296618628
ENSG00000211896,-0.49884643300481935,4.828869882298975,7.7871711387921225,0.00711170225690497,0.011898908193090117
ENSG00000149273,0.13933471095366176,11.26433054848703,7.663028434898014,0.0075208358957045696,0.01256125501451892
ENSG00000129116,0.21450012267063875,6.781959485387761,7.639132084370756,0.007609333723976974,0.012686688444729215
ENSG00000155011,0.46475095026887636,2.7686024748237,7.614109646569836,0.007774751708159266,0.012939700997586689
ENSG00000122852,-0.48905499604778063,4.865235685038771,7.524004677134035,0.008051332046976287,0.013376511313134288
ENSG00000127914,-0.15308507353310974,7.452542872201648,7.500639042649056,0.008144293622970275,0.01350726105245683
ENSG00000171858,0.11033593906054409,10.893067999052125,7.482838107625613,0.008215874276543859,0.013602155489312998
ENSG00000108518,0.09892377698069413,11.715829542888901,7.477670231177425,0.008236779122943304,0.013612966543503158
ENSG00000092820,0.12769415637286297,8.60639038998355,7.466748519542261,0.008281143696888451,0.013662444391904815
ENSG00000100979,-0.262391735602498,6.938251300042087,7.45389996669877,0.008333657722885432,0.013725171936647832
ENSG00000120885,-0.4660768231386539,3.7505371138488743,7.448239386724513,0.00835690462833736,0.013739563685825486
ENSG00000122786,-0.3755211546894962,3.8483349100683055,7.437178272093419,0.008402527923826888,0.013790630751930785
ENSG00000168952,-0.3974243784538544,3.0444796168452224,7.42437207634802,0.008492669416036876,0.01391446009859329
ENSG00000227507,-0.3772431380391519,4.147241609298875,7.386067923087502,0.008616775038745009,0.014093412714493133
ENSG00000162654,0.2656068949196764,4.55436286117217,7.369001878247251,0.008689589369565143,0.014188001953410674
ENSG00000137673,-0.701617936411758,7.616266435381631,7.3177225536637565,0.008912307414757842,0.014526600898064847
ENSG00000178726,-0.17465306470232667,7.969892073375508,7.2309177108788365,0.009303147387192333,0.015137595490843883
ENSG00000156675,-0.14303946278643806,8.709289348052978,7.068022020006351,0.010086198256590115,0.01638358447511293
ENSG00000081041,0.2331076848330229,9.635391642726553,7.064518176398341,0.010103786552777844,0.01638405113952161
ENSG00000077984,-0.4794304651576513,3.62294129240472,7.003215174563327,0.010416805127175561,0.01686275975288078
ENSG00000085063,0.1389310999157521,8.689576582548403,6.957910677299383,0.010654704464154102,0.017216077423421055
ENSG00000174482,-0.3495569729575534,2.9055047328743306,7.535047863909642,0.010671422859079365,0.017216077423421055
ENSG00000198034,-0.10380526386253715,11.340566720653626,6.903944991742613,0.010945593963659095,0.017628363067321705
ENSG00000163661,-0.4841212457542,3.3294583097134,6.900423072651692,0.010964867335581373,0.017629421675374464
ENSG00000228964,-0.09842081832929127,11.983420326136562,6.882895695643218,0.011061318829211025,0.017754354120784476
ENSG00000138207,0.25555211216727397,7.757122750460499,6.876258365531712,0.011098077026299216,0.01778321310305475
ENSG00000197614,-0.466721465520562,3.4837748878957906,6.766432489842227,0.011725407991098639,0.018756691499274343
ENSG00000163041,0.09124138175079632,11.463741370359177,6.616996934376154,0.012639841116960048,0.02018537864715205
ENSG00000143947,-0.11022463629496206,11.586629893186853,6.591440535438355,0.012803636514114161,0.020412531614252712
ENSG00000139187,0.33389547884086745,5.899946440638875,6.546250173626824,0.013098790221717201,0.020847990487338132
ENSG00000145425,-0.10654088018814664,11.487664323248561,6.520451759213762,0.013270509406844783,0.021085859745439615
ENSG00000110203,0.32240080524720394,5.577321461799352,6.465018780124545,0.01364759367216541,0.021648695490017827
ENSG00000007174,-0.31334146591169565,3.827044630752538,6.457115024726221,0.013799289805496244,0.021852721481279168
ENSG00000125534,-0.11803977561105743,10.576978637916634,6.387744866621922,0.014192291772303894,0.02241755469168159
ENSG00000166741,0.39696362703461224,4.222247136322715,6.386214607313504,0.014203308146788758,0.02241755469168159
ENSG00000173369,0.1848483356112462,12.021581710198475,6.375985615801631,0.014277179930217,0.022496654565583193
ENSG00000198626,-0.35279914404600615,3.7934740337585766,6.384633440682755,0.01465834017678378,0.023058883965804383
ENSG00000027075,-0.14656964393925484,7.581087838755332,6.266188648537969,0.015096245795945219,0.023708366117346804
ENSG00000118785,-0.38989366523123337,12.050117975674524,6.1267823674784845,0.016208621816017284,0.02541318685392114
ENSG00000138821,0.24358069746545025,6.669790602339878,6.093001702524706,0.016491048267696623,0.025813260676873888
ENSG00000197747,-0.0815540466143062,12.161941918737448,6.012952532533279,0.017181367217111682,0.026849430288126672
ENSG00000112149,-0.17752644118377542,9.13061315903479,6.009005033522992,0.017216193251595426,0.026859530493016256
ENSG00000174898,-0.39610827483288535,2.889188093246293,5.98777053138912,0.017513686643129443,0.02727871916290063
ENSG00000127824,0.40756528830354904,3.3948107620562524,5.944150089464436,0.0177992238635713,0.027677939242696258
ENSG00000153234,-0.20469417810782659,7.970461477725623,5.934436086993895,0.017888340660189534,0.02777091574622867
ENSG00000171476,-0.4461647559900569,3.211583979722465,5.851911917523867,0.01866482014769409,0.02892894382956842
ENSG00000038427,-0.2161554119366177,8.32756280083858,5.763965169347887,0.019531904504424876,0.03022338817923261
ENSG00000115232,0.22740133469258092,4.5669605146896695,5.653722043762751,0.02067977416851837,0.03194738358497047
ENSG00000227794,-0.10987981673423748,12.23504541463679,5.646741966841803,0.020754828657927236,0.032011111952861715
ENSG00000113140,0.17755981763444398,7.492586809869345,5.638936626094214,0.020839100513280997,0.03208882631882456
ENSG00000112137,-0.15739936447714223,7.899341712822662,5.625339167119234,0.020986779374897836,0.03226376634420171
ENSG00000115541,0.12236926874239655,8.872209169096516,5.553208792769126,0.021789031395395276,0.033442808316757416
ENSG00000196139,0.24281050285016306,6.828643708846347,5.539013114663889,0.021950731982226634,0.03363647764914017
MTRNR2L12,-0.33934227099809855,4.6953540270558936,5.517478782287749,0.02219847160610245,0.03396115122936837
ENSG00000197756,-0.10533018646160926,11.73641298008776,5.509239294099809,0.02229404862152511,0.034052361362232705
ENSG00000142541,-0.10494737709439256,11.971611954953099,5.504855741365838,0.022345075916455355,0.03407534121237234
ENSG00000006327,-0.2993250005084696,4.703550257047315,5.427913685127109,0.023261296746372985,0.035415511284268834
ENSG00000198668,-0.09894205804482338,10.121288854245202,5.420664798521112,0.023349657799619332,0.035492979030882034
ENSG00000125999,-0.3249755052688803,3.613645561149047,5.4089836569313325,0.023492800372869736,0.03565333646331353
ENSG00000172403,0.3241618601693281,2.748268752079503,5.407256610990347,0.023638534251370257,0.035817107097676215
ENSG00000101445,-0.427175128874005,2.8338341067799657,5.3405782228778795,0.02447640200219766,0.037027400472973135
ENSG00000137818,0.07956421161127325,13.120287880305566,5.3147549761719715,0.024682312615287295,0.03727934616694907
ENSG00000064042,-0.3093753638951497,2.912800452680334,5.281396390314854,0.02511869247620058,0.03787802830407954
ENSG00000184009,0.08697300130552864,11.402320789105454,5.2585567382649945,0.02542221604740903,0.038274783142919475
ENSG00000155657,-0.3533811125397734,3.490953408558213,5.258627663587949,0.025484442591653264,0.03830756687983435
ENSG00000135074,-0.34140324629681174,3.6855952659308,5.245747530225469,0.02565750589861115,0.03850658967667949
ENSG00000205542,-0.07308413133529053,15.087847928654515,5.229738746082031,0.025810788764069007,0.03867534329046416
ENSG00000277768,-0.3203735741059813,6.358440405285233,4.928954763712696,0.030267600585583216,0.04528186059170191
ENSG00000159388,-0.2134012437129763,6.3162816121142615,4.869545423436873,0.03124165848101636,0.046665379466123806
ENSG00000109971,0.1464422810998493,8.841786306572986,4.831084521758356,0.03189013960016618,0.04754081520336807
ENSG00000170542,-0.2292460154912446,6.612642034956366,4.828856217235927,0.03192815044281108,0.04754081520336807
ENSG00000204628,-0.09985678475355703,10.623571619274784,4.745210121010919,0.03339076527711156,0.049640588253413886
ENSG00000229117,-0.08301147936193008,11.634524241695592,4.739062622476942,0.03350106055540612,0.04972649584007774
ENSG00000120738,-0.24189793416102323,6.920199795701347,4.733836030534584,0.03359514114211496,0.04978810432172593
ENSG00000187193,-0.24946860014577374,8.446276348488999,4.680195454062362,0.034577262346198685,0.05116354287789087
ENSG00000110841,0.21370892103631148,4.595665519401713,4.622825977974409,0.035661906164230074,0.052686154660726806
ENSG00000053747,0.3687117161538145,3.146991192848774,4.625136570223891,0.0357638828201262,0.05275451250881544
ENSG00000283391,0.10350025923769303,9.589166048159143,4.478706926345126,0.03855149904241448,0.056778024250647756
ENSG00000150687,0.2430434012889972,3.715969940844677,4.4135712731044,0.03993934562932918,0.05873068371269369
ENSG00000149257,0.21745453781171167,4.835783984939135,4.403484417746106,0.040159040879796375,0.05896218870258476
ENSG00000104904,-0.0699530007882583,11.624810654316443,4.391275103064154,0.040426709252478,0.05926330288250258
ENSG00000168209,-0.27744476300376114,5.414906040459769,4.376064036035612,0.0407628815246695,0.05963744897006682
ENSG00000092421,-0.26685533625100755,3.319740316039402,4.38836256342532,0.04080788482851457,0.05963744897006682
ENSG00000101695,-0.2391055816149665,4.597277127335172,4.3337751754140275,0.041713439403255684,0.06086691389042085
ENSG00000102962,-0.5710169201164649,4.969480613280532,4.168671243253076,0.04566039900639204,0.06652368901392809
ENSG00000182985,-0.3318709032142552,4.927199223549521,4.1616704821679695,0.045836449901826316,0.06667760070204228
ENSG00000187240,-0.16916468529559986,4.197107153707664,4.490902773058827,0.04683266858453892,0.06802229624165392
ENSG00000185338,-0.18564317394020685,5.341766409154316,4.114262855847095,0.047048141292757625,0.0682306122576439
ENSG00000050730,-0.34535663750290607,3.601412121326072,4.098752896874057,0.04753097513460989,0.0688254334135712
ENSG00000109861,0.11697557234436479,10.021221151060816,4.046314764658031,0.04884574251481623,0.070621249101574
ENSG00000101187,-0.3704498818332138,3.0375673616791223,4.035427521037477,0.04914062810883476,0.07093929088272335
ENSG00000143341,-0.3238609609695512,2.751666516754503,4.000092318001525,0.05027424812165244,0.07246531654673495
ENSG00000156475,-0.2995182589336524,3.5193143297380955,3.988104228039571,0.0505253487138902,0.07271657330099396
ENSG00000188042,-0.2016172625518555,6.0690839259976705,3.976704111893428,0.05076484678432081,0.0729503943926431
ENSG00000103811,-0.1063294601118688,8.81764527863841,3.950153108763299,0.051518267219409324,0.07392090766178883
ENSG00000073756,-0.2992114734654088,4.328189774606036,3.9136032001079495,0.05257535965652914,0.07532354855481557
ENSG00000099204,-0.29042430345565556,2.905963914937899,3.8608589655208236,0.05414261063361692,0.07745174058917707
ENSG00000140718,-0.12298929926460864,6.723618438471194,3.82443510081754,0.05525455654669923,0.07892317503729136
ENSG00000147400,0.11444412866798896,6.17944936687521,3.810535247863872,0.055685423868961116,0.07941881988540087
ENSG00000144218,-0.27064959938642863,3.82178367447305,3.795472949682395,0.05623911295755091,0.08008787965533941
ENSG00000103534,0.27173194237128917,4.034505770557815,3.725371313991731,0.058490057765480906,0.08316829535121684
ENSG00000136011,-0.2572482145507314,3.1347464053860756,3.7215181017289614,0.05977119956542509,0.08486255770383443
ENSG00000133687,0.22158520706582943,4.241491804998104,3.66056712341565,0.060574385892350854,0.08587416682643152
ENSG00000106537,-0.3010931351430596,3.4275525118675545,3.645275109045013,0.06109864087495799,0.08648791167202574
ENSG00000251230,0.1597429047846644,7.676535886824916,3.5849873965372776,0.06321432938090385,0.08934920884136709
ENSG00000101160,0.0716688828628845,10.660442615245193,3.54980712131196,0.06448585733717016,0.09101059150268279
ENSG00000182809,0.24895660191302288,5.087296813877215,3.418742353966947,0.06947560758301319,0.0979068458052284
ENSG00000117461,0.24598569885250354,3.6249559069265604,3.4085390902252066,0.06988147119078145,0.09833247134869247
ENSG00000067082,-0.09649982307366292,10.48501482273295,3.326628016663136,0.07323579215442956,0.10289954773033352
ENSG00000110092,-0.3269224846638949,3.626107809548543,3.3187756750021813,0.07356654218662682,0.10308226667039573
ENSG00000120708,0.13439997969953768,8.786396331554181,3.318373183146941,0.07358353988298576,0.10308226667039573
ENSG00000140945,-0.22139366269144395,3.519531285591264,3.3245242109717608,0.07369393248409989,0.10308442254422835
ENSG00000087074,-0.10845638989098519,8.38130836675553,3.2942074008587983,0.0746120588955337,0.10421477842783246
ENSG00000143851,0.22398326163714102,4.4508660639799835,3.226106639531737,0.0775967443104827,0.10822403072463493
ENSG00000162747,-0.2469603334119352,3.336363025656455,3.211473717814121,0.0784354715609173,0.10923292877674806
ENSG00000277585,-0.2547624423034275,2.723853580752984,3.1981128107987424,0.0788616533629834,0.10965249284712239
ENSG00000211689,0.2694532682415047,3.593333193592336,3.195774842339884,0.07896832114227821,0.10965249284712239
ENSG00000283813,-0.2213420429064779,5.2314917127847185,5.17563458044518,0.08017533789130771,0.11116551242030512
ENSG00000198242,-0.07777233563927008,10.346590978967429,3.1532853588345104,0.08093491618928374,0.11205462811586506
ENSG00000278032,-0.10877956872846946,9.345874705274436,3.119249615183091,0.08254933733216684,0.11412295248695183
ENSG00000081985,0.2629410116744946,3.007080201993542,3.1064939196814296,0.08344147082501108,0.115188152873594
ENSG00000117228,0.15235459300343365,6.363766797065517,3.0833035881667725,0.08429318625020929,0.11619453766950248
ENSG00000123689,0.35201529957395206,7.720744452476917,3.0111616411911855,0.08791762325937764,0.12101451922475381
ENSG00000125868,0.0773965176767576,8.386231152425294,2.909700034483575,0.09331167647664636,0.1282527686841569
ENSG00000197748,0.23549235085573683,2.700049492247033,2.822478772738419,0.09833571942403423,0.13496221202110203
ENSG00000133321,-0.15237828307535284,5.306863398397527,2.79960304834522,0.09958605227951046,0.13648045080853316
ENSG00000091879,-0.27487628512631207,2.894585359148866,2.7745609823163497,0.10107816654035136,0.13832517877704154
ENSG00000102466,-0.19756671978352935,3.402781487349279,2.7774163143431454,0.1012922233669675,0.13841808878574058
ENSG00000153064,-0.23001120543486742,3.873894265002895,2.706592577432939,0.10525589800839587,0.1436272844581425
ENSG00000083845,0.07499298831861544,10.791075111990606,2.698596910070012,0.10575997075847965,0.1441074709471658
ENSG00000106211,-0.08004709482918762,10.06362178573216,2.662955884699358,0.10804014601443136,0.14700289982135992
ENSG00000112530,-0.21833842446787743,2.976967020165865,3.1128821171779144,0.10845921631396849,0.14736137424580797
ENSG00000182329,0.16212968697626018,3.5842699033674705,2.6301390781088614,0.1104740678431582,0.14988387141471465
ENSG00000111912,0.11850505972378231,5.929323121593758,2.6145220204621014,0.11122795492705256,0.1506908058882958
ENSG00000206530,0.22292758751190372,3.000473448361492,2.5425923175290532,0.11615988076545462,0.15714772440697933
ENSG00000185008,-0.12153444348630912,4.677650118185403,2.5457967323478368,0.11653906681405787,0.15743580067462595
ENSG00000181019,0.1887441810666416,4.038166740903181,2.5039081484300496,0.11891423989632653,0.16041564840715275
ENSG00000116962,0.2514700028874125,2.9027498462635957,2.4823396267571587,0.12048202631806162,0.1622994010287402
ENSG00000021355,0.076880409179122,7.939372342620793,2.475934453273647,0.12095211361147307,0.1627012096449787
ENSG00000153721,-0.22974264686076035,3.83703237187193,2.4675563776372718,0.12166221357865403,0.16342427838153953
ENSG00000184347,0.24082627645214014,3.019515331959086,2.444255044654593,0.12330794927712027,0.16540032289721374
ENSG00000067715,0.24298122640101186,2.9249927318970643,2.39548573424008,0.12732331970489105,0.17054481437133215
ENSG00000175445,-0.10500306239142175,9.454727106064768,2.373625856290142,0.1287505365819309,0.17221293523035106
ENSG00000122641,0.17342397135013757,8.648640389688175,2.365638611618435,0.1293830671949029,0.17281490075257128
ENSG00000171863,-0.06724862226967183,10.838196708443899,2.345871575903165,0.1309637743692916,0.17467985116580162
ENSG00000173821,-0.0772130150129634,7.941153653897746,2.3005044854059897,0.13467578378914175,0.1793782943014307
ENSG00000134028,-0.3631929048526087,4.212079524968521,2.2869074862135412,0.1358116561532787,0.18063713255218386
ENSG00000198467,0.30038700343159125,3.1649055794521157,2.27428769657616,0.1368757243912831,0.18179707012418667
ENSG00000162772,-0.10378968851495034,8.240453230525878,2.239831875631642,0.1398299891678213,0.18546078395227839
ENSG00000147257,-0.23432274160725716,3.3087465782765335,3.31449183604698,0.1408628741160495,0.18656942907398444
ENSG00000198786,-0.06547791775485068,11.38713961433593,2.2197259306307147,0.14158769796456247,0.18699679197271604
ENSG00000178381,-0.12011230068792365,6.466980557605693,2.2185424213793556,0.14169195225036146,0.18699679197271604
ENSG00000128656,-0.26365503288145126,2.864171336385136,2.219683310630809,0.14177792675439294,0.18699679197271604
ENSG00000151883,-0.1354618158756759,6.644565135601707,4.376576508867547,0.1446897884099073,0.19057194662612267
ENSG00000118997,-0.1930038484920402,3.461059902783092,2.159853304314228,0.1470658459747958,0.19343243908073837
ENSG00000117318,-0.1306143352309085,6.405654818634917,2.1502144630690894,0.14786359216000264,0.19421195807978156
ENSG00000171962,-0.24452433172825055,2.801252561289872,2.145695395110214,0.14837389243880675,0.19461229382209141
ENSG00000185811,0.0795780294707539,6.91328755943073,2.0993758628232833,0.152657305012854,0.19995362081213378
ENSG00000102804,-0.10789729111587061,7.392307400072092,2.075013203213958,0.1550181856512347,0.20276549973994373
ENSG00000198888,-0.053050857945559145,12.673736358616802,2.064945297629858,0.1560061773355846,0.2037763447404119
ENSG00000136942,-0.05869352903153809,11.41797224368865,2.0615163864838784,0.156344334182564,0.20393675546954282
ENSG00000004799,0.11442364332177701,9.703317869868348,2.0488338622596256,0.157602499928176,0.20529514089681247
ENSG00000158747,0.2544368445780222,3.0438171411565373,2.0007968777818244,0.16247605637676413,0.21135278212746653
ENSG00000204592,-0.06751056397581595,9.396360974425608,1.9653931847809036,0.1661806234604904,0.21587524062700192
ENSG00000140030,0.11082356041856167,6.3462851482928775,1.9541765610269362,0.16737484695049945,0.21694323838586557
ENSG00000140968,-0.07745378666497892,7.60222833907313,1.9533483356281875,0.16746342496852293,0.21694323838586557
ENSG00000108622,-0.1906627497612903,4.48454706206581,1.951231936033819,0.16769002164567434,0.21694323838586557
ENSG00000177469,-0.21682478418700962,3.3921164065176184,1.9389457716919607,0.16901258317853649,0.21835595671224292
ENSG00000127920,-0.25090930950046086,3.448427375349634,1.9362762580208053,0.16930156132972823,0.21843130596628424
ENSG00000128536,-0.2027821121820056,3.387279488758344,1.900235701075198,0.173442404619563,0.22314159948185994
ENSG00000069702,-0.21221930168615258,3.1723436221638117,1.8970875420594575,0.17370070777505797,0.22314159948185994
ENSG00000156804,0.19788954053396354,3.3371214350481715,1.8945703705959307,0.1738924646190113,0.22314159948185994
ENSG00000104267,-0.1472454560872494,6.267876712187915,1.894548306723383,0.17389493180318125,0.22314159948185994
ENSG00000174748,-0.0521131173367818,11.521863728705585,1.8845446834219612,0.17501779370964352,0.223983678171334
ENSG00000087245,-0.13839572225322902,6.442544135199549,1.884487784782219,0.175024204695657,0.223983678171334
ENSG00000136997,0.13211771218272958,5.37084056607016,1.86728558842598,0.176975190684534,0.22617477136066624
ENSG00000156127,-0.15359358765500863,4.429158571154841,2.4904324963885687,0.1797246161249461,0.22937899119989752
ENSG00000110799,-0.20114929182811084,3.5232358545330884,1.8387558253993628,0.18026774719009567,0.22976252569181774
ENSG00000100316,-0.06418062603010426,11.167266333694581,1.824701967134549,0.18191625650865403,0.2315520092926013
ENSG00000176771,-0.25561812670193584,3.4494949531032804,3.757669272719471,0.19112674795301457,0.24294903397517423
ENSG00000030582,-0.05788070283170398,11.134231324895952,1.7199166212481423,0.19478807483683366,0.2472711888344256
ENSG00000118492,-0.1477958625376616,3.632691031267922,1.7147987717901112,0.19562162039750539,0.2479968869028616
ENSG00000143248,0.16814812244665528,3.3343031817644886,1.6739291258102649,0.20086529093693348,0.2543040514936845
ENSG00000172543,0.16185250578477517,4.769234513347834,1.653754338635463,0.2034763139678485,0.2572657801435948
ENSG00000169715,0.15044941047991478,7.105025529845685,1.6286951422610179,0.20688810077173977,0.2612307085744501
ENSG00000187955,-0.17471312192923052,3.049453642415951,2.1422986562475814,0.20725063678413244,0.26134001735628953
